block,label,method,round,n,f1_mean,f1_std,f1_var,f1_sem,ci_low,ci_high,bytes_cum_mean,ref_bytes,comm_norm
heterogeneous,fast25,DeceFL,43,10,0.822656742311311,0.015717528497140244,0.00024704070205841565,0.004970318923956647,0.812914917220356,0.832398567402266,61776000.0,15444000.0,4.0
heterogeneous,fast25,DeceFL,44,10,0.8290417837581515,0.018658030896713945,0.00034812211694273216,0.00590018742874099,0.8174774163978191,0.8406061511184839,64584000.0,16146000.0,4.0
heterogeneous,fast25,DeceFL,45,10,0.8330352694938995,0.027544752711137717,0.0007587134019177286,0.00871041561532932,0.815962854887854,0.850107684099945,67454400.0,16863600.0,4.0
heterogeneous,fast25,DeceFL,46,10,0.8337951146639417,0.017952700445023978,0.0003222994532687641,0.005677142355699424,0.8226679156467709,0.8449223136811126,70387200.0,17596800.0,4.0
heterogeneous,fast25,DeceFL,47,10,0.821629651429331,0.017589602109472618,0.00030939410236956356,0.005562320580203586,0.8107275030921319,0.83253179976653,73382400.0,18345600.0,4.0
heterogeneous,fast25,DeceFL,48,10,0.8290294615153296,0.02574660568298383,0.0006628877041950554,0.0081417915976464,0.8130715499839427,0.8449873730467166,76440000.0,19110000.0,4.0
heterogeneous,fast25,DeceFL,49,10,0.8409150183776646,0.012679905025512818,0.00016077999145602522,0.004009738039523594,0.8330559318201983,0.8487741049351308,79560000.0,19890000.0,4.0
heterogeneous,fast25,DeceFL,50,10,0.8377017440803298,0.016715964012113622,0.00027942345285427773,0.005286051956368549,0.8273410822458475,0.8480624059148122,82742400.0,20685600.0,4.0
heterogeneous,fast25,DeceFL,51,10,0.8349404798661126,0.024581784320310218,0.0006042641203702493,0.007773442740319434,0.8197045320950865,0.8501764276371387,85987200.0,21496800.0,4.0
heterogeneous,fast25,DeceFL,52,10,0.8467446478714324,0.023950129339322435,0.0005736086953702733,0.00757369589678826,0.8319002039137274,0.8615890918291375,89294400.0,22323600.0,4.0
heterogeneous,fast25,DeceFL,53,10,0.8425186481785278,0.022855720823532336,0.0005223839743632497,0.007227613536730153,0.8283525256465367,0.856684770710519,92664000.0,23166000.0,4.0
heterogeneous,fast25,DeceFL,54,10,0.8481145821188362,0.03134961260222448,0.0009827982103095517,0.009913617958694755,0.8286838909197944,0.8675452733178779,96096000.0,24024000.0,4.0
heterogeneous,fast25,DeceFL,55,10,0.858206796396112,0.018737636217250588,0.0003510990110100209,0.0059253608414173466,0.846593089146934,0.86982050364529,99590400.0,24897600.0,4.0
heterogeneous,fast25,DeceFL,56,10,0.8447182588158473,0.020421280973599406,0.0004170287166026931,0.006457776061483497,0.8320610177353396,0.857375499896355,103147200.0,25786800.0,4.0
heterogeneous,fast25,DeceFL,57,10,0.8484652192752773,0.020424084189036837,0.0004171432149608645,0.0064586625160389394,0.835806240743841,0.8611241978067136,106766400.0,26691600.0,4.0
heterogeneous,fast25,DeceFL,58,10,0.8401107571971682,0.02045902341804334,0.0004185716392200458,0.006469711270374017,0.8274301231072352,0.8527913912871012,110448000.0,27612000.0,4.0
heterogeneous,fast25,DeceFL,59,10,0.8508689947333161,0.022745378863497017,0.0005173522596440169,0.007192720345210265,0.836771262856704,0.8649667266099282,114192000.0,28548000.0,4.0
heterogeneous,fast25,DeceFL,60,10,0.845235784108994,0.025280523962511323,0.0006391048918191093,0.007994403616400095,0.8295667530208498,0.8609048151971382,117998400.0,29499600.0,4.0
heterogeneous,fast25,DeceFL,61,10,0.8501460851514743,0.021324387661557743,0.0004547295091403961,0.0067433634718914275,0.8369290927465671,0.8633630775563814,121867200.0,30466800.0,4.0
heterogeneous,fast25,DeceFL,62,10,0.8463507594540631,0.018888333370200558,0.00035676913750383194,0.005973015465439813,0.8346436491418011,0.8580578697663251,125798400.0,31449600.0,4.0
heterogeneous,fast25,DeceFL,63,10,0.8551897354182854,0.02358417179868379,0.0005562131594298318,0.007457969961255085,0.8405721142942254,0.8698073565423453,129792000.0,32448000.0,4.0
heterogeneous,fast25,DeceFL,64,10,0.8483424570271335,0.0189100869546947,0.00035759138863411473,0.005979894552867255,0.8366218637035137,0.8600630503507534,133848000.0,33462000.0,4.0
heterogeneous,fast25,DeceFL,65,10,0.84912278010204,0.017658958604341357,0.00031183881898984165,0.005584253029634685,0.838177644163956,0.860067916040124,137966400.0,34491600.0,4.0
heterogeneous,fast25,DeceFL,66,10,0.8492684361941762,0.02564555049909535,0.0006576942604016498,0.008109835142600925,0.8333731593146785,0.865163713073674,142147200.0,35536800.0,4.0
heterogeneous,fast25,DeceFL,67,10,0.8485775808434187,0.01822198092857346,0.0003320405889612949,0.005762296321444211,0.837283480053388,0.8598716816334494,146390400.0,36597600.0,4.0
heterogeneous,fast25,DeceFL,68,10,0.8563033049601311,0.02188310606972914,0.00047887033125901626,0.006920045745939952,0.8427400152980887,0.8698665946221734,150696000.0,37674000.0,4.0
heterogeneous,fast25,DeceFL,69,10,0.8535423321601968,0.014417952199846191,0.00020787734563704964,0.0045593568146949145,0.8446059928033948,0.8624786715169989,155064000.0,38766000.0,4.0
heterogeneous,fast25,DeceFL,70,10,0.8530934022270943,0.028389999911070857,0.0008059920949506032,0.008977706249096164,0.8354970979788658,0.8706897064753227,159494400.0,39873600.0,4.0
heterogeneous,fast25,DeceFL,71,10,0.8660501647276151,0.020275420222268303,0.00041109266518956646,0.006411650841940525,0.8534833290774116,0.8786170003778185,163987200.0,40996800.0,4.0
heterogeneous,fast25,DeceFL,72,10,0.8605529604650837,0.020672795922075857,0.0004273644912357962,0.006537312071760045,0.847739828804434,0.8733660921257334,168542400.0,42135600.0,4.0
heterogeneous,fast25,DeceFL,73,10,0.8623493357944578,0.020703640750975326,0.0004286407403454462,0.006547066063096096,0.8495170863107895,0.8751815852781262,173160000.0,43290000.0,4.0
heterogeneous,fast25,DeceFL,74,10,0.8563188708463578,0.018224959278823602,0.0003321491407147785,0.005763238158490229,0.845022924055717,0.8676148176369987,177840000.0,44460000.0,4.0
heterogeneous,fast25,DeceFL,75,10,0.859775763579911,0.028159770895866614,0.0007929726969076965,0.00890490144194587,0.8423221567536971,0.8772293704061249,182582400.0,45645600.0,4.0
heterogeneous,fast25,DeceFL,76,10,0.8727784171480627,0.016948560627611183,0.000287253707347812,0.00535960546447042,0.8622735904377007,0.8832832438584247,187387200.0,46846800.0,4.0
heterogeneous,fast25,DeceFL,77,10,0.8659640457135968,0.020132828440454015,0.00040533078101275406,0.006366559361325032,0.8534855893653996,0.8784425020617939,192254400.0,48063600.0,4.0
heterogeneous,fast25,DeceFL,78,10,0.8587602304811988,0.029946400517525805,0.0008967869039560698,0.009469883335902663,0.8401992591428296,0.877321201819568,197184000.0,49296000.0,4.0
heterogeneous,fast25,DeceFL,79,10,0.8693321005754641,0.018185257918222675,0.0003307036055522805,0.005750683485919569,0.8580607609430617,0.8806034402078664,202176000.0,50544000.0,4.0
heterogeneous,fast25,DeceFL,80,10,0.8608674641706109,0.0171559266787167,0.0002943258202055034,0.005425180367559251,0.8502341106501947,0.871500817691027,207230400.0,51807600.0,4.0
heterogeneous,fast25,DeceFL,81,10,0.8654220281164188,0.01344151045720131,0.00018067420337105217,0.004250578823772736,0.8570908936218242,0.8737531626110133,212347200.0,53086800.0,4.0
heterogeneous,fast25,DeceFL,82,10,0.8726929345148982,0.026743238575170088,0.0007152008094884654,0.00845695459068136,0.8561173035171626,0.8892685655126337,217526400.0,54381600.0,4.0
heterogeneous,fast25,DeceFL,83,10,0.8718716782758144,0.024365764125916043,0.0005936904614397772,0.007705131156831642,0.8567696212084244,0.8869737353432043,222768000.0,55692000.0,4.0
heterogeneous,fast25,DeceFL,84,10,0.8754760695079142,0.021580679103684025,0.0004657257105761843,0.006824409942084255,0.8621002260214291,0.8888519129943994,228072000.0,57018000.0,4.0
heterogeneous,fast25,DeceFL,85,10,0.8729678681619945,0.016054673627956508,0.00025775254530020216,0.005076933575498129,0.8630170783540181,0.8829186579699708,233438400.0,58359600.0,4.0
heterogeneous,fast25,DeceFL,86,10,0.874230884713193,0.018537099021074144,0.000343624040117108,0.005861945411867189,0.8627414717059333,0.8857202977204527,238867200.0,59716800.0,4.0
heterogeneous,fast25,DeceFL,87,10,0.8699084452580481,0.022107144351564467,0.0004887258313809087,0.006990892871306989,0.8562062952302865,0.8836105952858098,244358400.0,61089600.0,4.0
heterogeneous,fast25,DeceFL,88,10,0.867395071873631,0.024932541177502692,0.0006216316095678673,0.007884361797684498,0.8519417227501693,0.8828484209970926,249912000.0,62478000.0,4.0
heterogeneous,fast25,DeceFL,89,10,0.8702294071712077,0.01715614638962334,0.000294333358942186,0.005425249846248428,0.8595959174725607,0.8808628968698546,255528000.0,63882000.0,4.0
heterogeneous,fast25,DeceFL,90,10,0.8732620263515253,0.020513486135599272,0.0004208031134354236,0.0064869338938779355,0.8605476359195245,0.885976416783526,261206400.0,65301600.0,4.0
heterogeneous,fast25,DeceFL,91,10,0.8696556744307247,0.015996082463942397,0.00025587465419324543,0.00505840542259362,0.8597411998024411,0.8795701490590082,266947200.0,66736800.0,4.0
heterogeneous,fast25,DeceFL,92,10,0.8791290031620873,0.013633908624576509,0.00018588346438330172,0.004311420466427528,0.8706786190478893,0.8875793872762853,272750400.0,68187600.0,4.0
heterogeneous,fast25,DeceFL,93,10,0.8746317713544041,0.021073891069368834,0.0004441088848036235,0.006664149494148698,0.8615700383458726,0.8876935043629355,278616000.0,69654000.0,4.0
heterogeneous,fast25,DeceFL,94,10,0.8667259885849123,0.02451066525578397,0.0006007727112810955,0.0077509529174230925,0.8515341208667631,0.8819178563030616,284544000.0,71136000.0,4.0
heterogeneous,fast25,DeceFL,95,10,0.8759487148730937,0.02770521671698318,0.0007675790333350042,0.008761158789423943,0.8587768436458227,0.8931205861003646,290534400.0,72633600.0,4.0
heterogeneous,fast25,DeceFL,96,10,0.8796001545174198,0.01981750787717148,0.00039273361846175363,0.006266846244019025,0.8673171358791425,0.8918831731556971,296587200.0,74146800.0,4.0
heterogeneous,fast25,DeceFL,97,10,0.8754536984202815,0.012939220766582781,0.00016742343404636708,0.00409174087701515,0.8674338863013319,0.8834735105392312,302702400.0,75675600.0,4.0
heterogeneous,fast25,DeceFL,98,10,0.876938068807295,0.02275148983231474,0.0005176302895899211,0.007194652803227693,0.8628365493129687,0.8910395883016212,308880000.0,77220000.0,4.0
heterogeneous,fast25,DeceFL,99,10,0.8711966548960952,0.012673193386708243,0.00016060983061690553,0.004007615632978112,0.8633417282554581,0.8790515815367324,315120000.0,78780000.0,4.0
heterogeneous,fast25,FedAvg,0,10,0.19034787839707212,0.02568358453127297,0.0006596465143750441,0.008121862559629066,0.17442902778019914,0.2062667290139451,15600.0,15600.0,1.0
heterogeneous,fast25,FedAvg,1,10,0.16175250016559628,0.037498692074203956,0.0014061519072759666,0.011858127623178822,0.13851057002416578,0.18499443030702678,46800.0,46800.0,1.0
heterogeneous,fast25,FedAvg,2,10,0.19467405841042912,0.04300287415792624,0.0018492471858424402,0.013598702827264225,0.16802060086899123,0.221327515951867,93600.0,93600.0,1.0
heterogeneous,fast25,FedAvg,3,10,0.1974717906375016,0.05249319389494011,0.0027555354052917775,0.016599805436485624,0.16493617198198976,0.23000740929301342,156000.0,156000.0,1.0
heterogeneous,fast25,FedAvg,4,10,0.16648017614742655,0.025648713811220032,0.0006578565201698693,0.008110835469727327,0.15058293862676098,0.18237741366809213,234000.0,234000.0,1.0
heterogeneous,fast25,FedAvg,5,10,0.14994651032395384,0.020415509558491068,0.00041679303053284014,0.0064559509797770314,0.13729284640359085,0.16260017424431683,327600.0,327600.0,1.0
heterogeneous,fast25,FedAvg,6,10,0.144097934868156,0.007228186330855966,5.2246677633573034e-05,0.0022857532157600268,0.13961785856526635,0.14857801117104566,436800.0,436800.0,1.0
heterogeneous,fast25,FedAvg,7,10,0.14428184363852803,0.011423385752324903,0.0001304937420464196,0.0036123917568062795,0.13720155579518772,0.15136213148186833,561600.0,561600.0,1.0
heterogeneous,fast25,FedAvg,8,10,0.1459084628962743,0.007436230050144024,5.529751735866499e-05,0.002351542416344323,0.14129943976023943,0.15051748603230916,702000.0,702000.0,1.0
heterogeneous,fast25,FedAvg,9,10,0.18267742497467068,0.025707016991553387,0.0006608507226040145,0.008129272554195821,0.16674405076844687,0.1986107991808945,858000.0,858000.0,1.0
heterogeneous,fast25,FedAvg,10,10,0.24740737628774748,0.039507139383886065,0.0015608140622978015,0.012493254429082125,0.2229205976067465,0.27189415496874847,1029600.0,1029600.0,1.0
heterogeneous,fast25,FedAvg,11,10,0.3636476902310285,0.03646373692294347,0.0013296041103856308,0.011530846067768101,0.341047231938203,0.386248148523854,1216800.0,1216800.0,1.0
heterogeneous,fast25,FedAvg,12,10,0.424727492930275,0.04285132874616494,0.001836236375311902,0.013550779960252848,0.3981679642081794,0.4512870216523706,1419600.0,1419600.0,1.0
heterogeneous,fast25,FedAvg,13,10,0.4500326468769895,0.026989610536254673,0.0007284390768987093,0.008534864245544326,0.43330431295572264,0.4667609807982564,1638000.0,1638000.0,1.0
heterogeneous,fast25,FedAvg,14,10,0.4838471818800893,0.026794781006081625,0.0007179602891638727,0.008473253738463592,0.46723960455270064,0.500454759207478,1872000.0,1872000.0,1.0
heterogeneous,fast25,FedAvg,15,10,0.5225612876821707,0.026364258965235816,0.0006950741507860171,0.008337110715265912,0.5062205506802495,0.5389020246840919,2121600.0,2121600.0,1.0
heterogeneous,fast25,FedAvg,16,10,0.5633110527818712,0.02725544461981609,0.000742859261423862,0.008618928363920086,0.5464179531885879,0.5802041523751545,2386800.0,2386800.0,1.0
heterogeneous,fast25,FedAvg,17,10,0.5978529941474849,0.01894582612906173,0.00035894432771263815,0.0059911962721366264,0.5861102494540972,0.6095957388408727,2667600.0,2667600.0,1.0
heterogeneous,fast25,FedAvg,18,10,0.6225682629466467,0.01557414301498284,0.0002425539306511388,0.004924976453254764,0.6129153090982673,0.6322212167950261,2964000.0,2964000.0,1.0
heterogeneous,fast25,FedAvg,19,10,0.6388756776755423,0.02623435466781735,0.00068824136483683,0.008296031369497286,0.6226154561913276,0.655135899159757,3276000.0,3276000.0,1.0
heterogeneous,fast25,FedAvg,20,10,0.6498590314781261,0.014322474077200982,0.00020513326369209412,0.004529163981267338,0.6409818700748421,0.65873619288141,3603600.0,3603600.0,1.0
heterogeneous,fast25,FedAvg,21,10,0.6642565258373382,0.01101980159154672,0.00012143602711705564,0.0034847672392436142,0.6574263820484207,0.6710866696262556,3946800.0,3946800.0,1.0
heterogeneous,fast25,FedAvg,22,10,0.6715182081698007,0.018557447013131053,0.00034437883964516666,0.0058683800119382745,0.6600161833464017,0.6830202329931997,4305600.0,4305600.0,1.0
heterogeneous,fast25,FedAvg,23,10,0.6829423763278983,0.02526046100665721,0.0006380908902688494,0.007988059152690654,0.6672857803886246,0.698598972267172,4680000.0,4680000.0,1.0
heterogeneous,fast25,FedAvg,24,10,0.6986282502707717,0.012285118115412087,0.00015092412710962624,0.00388489545688975,0.6910138551752678,0.7062426453662756,5070000.0,5070000.0,1.0
heterogeneous,fast25,FedAvg,25,10,0.7139851639794816,0.01598754369095504,0.0002556015532701963,0.005055705225487303,0.7040759817375265,0.7238943462214368,5475600.0,5475600.0,1.0
heterogeneous,fast25,FedAvg,26,10,0.7135990362190874,0.012978491189767623,0.00016844123356287582,0.004104159275209429,0.7055548840396769,0.7216431883984978,5896800.0,5896800.0,1.0
heterogeneous,fast25,FedAvg,27,10,0.7450556015001618,0.020683796698205626,0.00042781944585270194,0.006540790822620013,0.7322356514878265,0.7578755515124971,6333600.0,6333600.0,1.0
heterogeneous,fast25,FedAvg,28,10,0.7496004223324284,0.023357539224447485,0.0005455746386216028,0.007386302448597693,0.735123269533177,0.7640775751316798,6786000.0,6786000.0,1.0
heterogeneous,fast25,FedAvg,29,10,0.7605556167822424,0.02329572495114371,0.0005426908009993395,0.007366755059042886,0.7461167768665183,0.7749944566979664,7254000.0,7254000.0,1.0
heterogeneous,fast25,FedAvg,30,10,0.789701003681045,0.02467251479588265,0.0006087329863530483,0.0078021342359193505,0.7744088205786431,0.8049931867834469,7737600.0,7737600.0,1.0
heterogeneous,fast25,FedAvg,31,10,0.7786322380641514,0.01724371952226072,0.0002973458629623954,0.005452942902345443,0.7679444699755543,0.7893200061527484,8236800.0,8236800.0,1.0
heterogeneous,fast25,FedAvg,32,10,0.7920314167255755,0.01405583151426464,0.00019756639955739502,0.004444844199264975,0.7833195220950162,0.8007433113561349,8751600.0,8751600.0,1.0
heterogeneous,fast25,FedAvg,33,10,0.7950516863725223,0.006863463843358732,4.7107135929092616e-05,0.002170417838322672,0.7907976674094099,0.7993057053356347,9282000.0,9282000.0,1.0
heterogeneous,fast25,FedAvg,34,10,0.8133661497672845,0.030805248391369586,0.0009489633284539785,0.009741474880396594,0.7942728590017072,0.8324594405328618,9828000.0,9828000.0,1.0
heterogeneous,fast25,FedAvg,35,10,0.8053921961688237,0.010229343278432421,0.00010463946390801056,0.003234802372758041,0.7990519835182179,0.8117324088194295,10389600.0,10389600.0,1.0
heterogeneous,fast25,FedAvg,36,10,0.812879646402533,0.02706118107216642,0.000732307521020578,0.008557496836228326,0.7961069526035255,0.8296523402015404,10966800.0,10966800.0,1.0
heterogeneous,fast25,FedAvg,37,10,0.8014061445080489,0.016449474204026378,0.00027058520158892925,0.005201780479690865,0.7912106547678548,0.811601634248243,11559600.0,11559600.0,1.0
heterogeneous,fast25,FedAvg,38,10,0.8092261198076475,0.013540332819998595,0.0001833406128763311,0.004281829198792627,0.8008337345780139,0.8176185050372811,12168000.0,12168000.0,1.0
heterogeneous,fast25,FedAvg,39,10,0.8190806612299515,0.021008823632241127,0.00044137067041061327,0.006643573363865362,0.8060592574367754,0.8321020650231276,12792000.0,12792000.0,1.0
heterogeneous,fast25,FedAvg,40,10,0.8142087582337509,0.015801975256387397,0.00024970242200347955,0.004997023333980736,0.8044145924991487,0.8240029239683532,13431600.0,13431600.0,1.0
heterogeneous,fast25,FedAvg,41,10,0.8297284506518992,0.014553467159163926,0.0002118034063528629,0.004602210407541825,0.8207081182531172,0.8387487830506811,14086800.0,14086800.0,1.0
heterogeneous,fast25,FedAvg,42,10,0.8312556805383551,0.021150030316130553,0.00044732378237324146,0.006688226838058361,0.8181467559357607,0.8443646051409495,14757600.0,14757600.0,1.0
heterogeneous,fast25,FedAvg,43,10,0.8412943719379802,0.015407777038161135,0.00023739959325768553,0.004872366912063227,0.8317445327903362,0.8508442110856241,15444000.0,15444000.0,1.0
heterogeneous,fast25,FedAvg,44,10,0.8345422059507934,0.02296600476495621,0.0005274373748639914,0.007262488381154157,0.8203077287237313,0.8487766831778556,16146000.0,16146000.0,1.0
heterogeneous,fast25,FedAvg,45,10,0.8351231882324648,0.02077468632125044,0.00043158759174635015,0.0065695326450695875,0.8222469042481284,0.8479994722168012,16863600.0,16863600.0,1.0
heterogeneous,fast25,FedAvg,46,10,0.8335976363077364,0.02308707133429721,0.0005330128627949279,0.007300772991916183,0.8192881212435807,0.8479071513718921,17596800.0,17596800.0,1.0
heterogeneous,fast25,FedAvg,47,10,0.8476034277487612,0.02087569565019154,0.00043579466887942595,0.006601474599507491,0.8346645375337265,0.8605423179637959,18345600.0,18345600.0,1.0
heterogeneous,fast25,FedAvg,48,10,0.8512810429546105,0.017403844591687447,0.00030289380657160843,0.005503578895333548,0.8404940283197567,0.8620680575894643,19110000.0,19110000.0,1.0
heterogeneous,fast25,FedAvg,49,10,0.8538463063833935,0.01896926516538393,0.00035983302091464826,0.005998608346230384,0.842089034024782,0.8656035787420051,19890000.0,19890000.0,1.0
heterogeneous,fast25,FedAvg,50,10,0.8455915522476195,0.01948733425666578,0.00037975619643101964,0.006162436177608817,0.8335131773395063,0.8576699271557328,20685600.0,20685600.0,1.0
heterogeneous,fast25,FedAvg,51,10,0.8452789575923836,0.01890555131864616,0.00035741987066196363,0.00597846025881216,0.8335611754851118,0.8569967396996554,21496800.0,21496800.0,1.0
heterogeneous,fast25,FedAvg,52,10,0.8467875297481362,0.019478261693147758,0.0003794026785867474,0.006159567181115467,0.8347147780731499,0.8588602814231225,22323600.0,22323600.0,1.0
heterogeneous,fast25,FedAvg,53,10,0.8485038268607731,0.02496321779727794,0.0006231622427943341,0.007894062596624972,0.8330314641713882,0.863976189550158,23166000.0,23166000.0,1.0
heterogeneous,fast25,FedAvg,54,10,0.8595511113009587,0.015014543218969582,0.00022543650807430545,0.004748015459898013,0.8502450009995586,0.8688572216023589,24024000.0,24024000.0,1.0
heterogeneous,fast25,FedAvg,55,10,0.8417992597301082,0.02272726969293816,0.0005165287876955454,0.00718699372266002,0.8277127520336945,0.8558857674265218,24897600.0,24897600.0,1.0
heterogeneous,fast25,FedAvg,56,10,0.8472353330140138,0.028401859743666116,0.0008066656368988819,0.008981456657463097,0.8296316779653861,0.8648389880626415,25786800.0,25786800.0,1.0
heterogeneous,fast25,FedAvg,57,10,0.8545031089202189,0.015740158356846543,0.0002477525850986061,0.004977475113936845,0.8447472576969026,0.8642589601435351,26691600.0,26691600.0,1.0
heterogeneous,fast25,FedAvg,58,10,0.8471924413631159,0.02558469308755897,0.0006545765203845877,0.008090590339305209,0.8313348842980777,0.8630499984281541,27612000.0,27612000.0,1.0
heterogeneous,fast25,FedAvg,59,10,0.8596552162447291,0.019813164590065293,0.0003925614910730172,0.006265472776040266,0.8473748896036901,0.871935542885768,28548000.0,28548000.0,1.0
heterogeneous,fast25,FedAvg,60,10,0.8494646599323463,0.027317431124803705,0.0007462420432583942,0.008638530217915512,0.8325331407052319,0.8663961791594608,29499600.0,29499600.0,1.0
heterogeneous,fast25,FedAvg,61,10,0.8623272551099621,0.014737155514016205,0.00021718375264429823,0.0046602977656400695,0.8531930714893076,0.8714614387306167,30466800.0,30466800.0,1.0
heterogeneous,fast25,FedAvg,62,10,0.8557709341763668,0.022052166476284208,0.00048629804629775304,0.00697350734062676,0.8421028597887384,0.8694390085639953,31449600.0,31449600.0,1.0
heterogeneous,fast25,FedAvg,63,10,0.8580303580145895,0.022426291479072016,0.000502938549504298,0.007091816054469392,0.8441303985478295,0.8719303174813495,32448000.0,32448000.0,1.0
heterogeneous,fast25,FedAvg,64,10,0.8590000010311787,0.026096348827706253,0.0006810194221373255,0.008252390090981675,0.8428253164528546,0.8751746856095027,33462000.0,33462000.0,1.0
heterogeneous,fast25,FedAvg,65,10,0.8618714051842936,0.020576765932472874,0.00042340329623977624,0.006506944722677274,0.8491177935278461,0.8746250168407411,34491600.0,34491600.0,1.0
heterogeneous,fast25,FedAvg,66,10,0.860017155060309,0.024540781501319792,0.0006022499566955197,0.007760476510469699,0.8448066210997883,0.8752276890208296,35536800.0,35536800.0,1.0
heterogeneous,fast25,FedAvg,67,10,0.8574487572258963,0.023042581038545028,0.0005309605409179149,0.007286703925081043,0.8431668175327375,0.8717306969190551,36597600.0,36597600.0,1.0
heterogeneous,fast25,FedAvg,68,10,0.8659814521718268,0.022964084534441,0.0005273491785049523,0.007261881150948095,0.8517481651159685,0.880214739227685,37674000.0,37674000.0,1.0
heterogeneous,fast25,FedAvg,69,10,0.863635540710666,0.019204912445343583,0.0003688286620333128,0.006073126559139969,0.8517322126547516,0.8755388687665803,38766000.0,38766000.0,1.0
heterogeneous,fast25,FedAvg,70,10,0.8739059786134892,0.02126553704839148,0.00045222306595651057,0.0067247532739611385,0.8607254621965253,0.887086495030453,39873600.0,39873600.0,1.0
heterogeneous,fast25,FedAvg,71,10,0.8603726539607701,0.015453089384070823,0.00023879797151208238,0.00488669593398323,0.850794729930163,0.8699505779913772,40996800.0,40996800.0,1.0
heterogeneous,fast25,FedAvg,72,10,0.8582211621496633,0.01669039585464684,0.0002785693137848124,0.005277966595051662,0.8478763476233621,0.8685659766759645,42135600.0,42135600.0,1.0
heterogeneous,fast25,FedAvg,73,10,0.8693457129017507,0.027456569478759324,0.0007538632075419381,0.008682529628754156,0.8523279548293925,0.8863634709741088,43290000.0,43290000.0,1.0
heterogeneous,fast25,FedAvg,74,10,0.8783869712769514,0.025675941799032948,0.0006592539872673273,0.00811944571548654,0.8624728576745978,0.894301084879305,44460000.0,44460000.0,1.0
heterogeneous,fast25,FedAvg,75,10,0.8735115971238626,0.016819229731468842,0.0002828864887599254,0.005318707444106372,0.8630869305334141,0.8839362637143111,45645600.0,45645600.0,1.0
heterogeneous,fast25,FedAvg,76,10,0.8744365029165303,0.027241189250600067,0.0007420823917870087,0.008614420420359158,0.8575522388926263,0.8913207669404343,46846800.0,46846800.0,1.0
heterogeneous,fast25,FedAvg,77,10,0.8634705931706629,0.011688047858096354,0.00013661046273315077,0.0036960852632636977,0.856226266054666,0.8707149202866598,48063600.0,48063600.0,1.0
heterogeneous,fast25,FedAvg,78,10,0.8657489958562129,0.018335552504006775,0.00033619248562718915,0.005798210807026501,0.854384502674441,0.8771134890379848,49296000.0,49296000.0,1.0
heterogeneous,fast25,FedAvg,79,10,0.8715616287723351,0.024857688900498,0.0006179046974739414,0.00786069142934603,0.8561546735708169,0.8869685839738534,50544000.0,50544000.0,1.0
heterogeneous,fast25,FedAvg,80,10,0.8721652124381375,0.013184271550819679,0.00017382501632575315,0.004169232739075058,0.8639935162695503,0.8803369086067246,51807600.0,51807600.0,1.0
heterogeneous,fast25,FedAvg,81,10,0.8703148783840305,0.01848814336398526,0.0003418114450472722,0.005846464273792085,0.8588558084073981,0.881773948360663,53086800.0,53086800.0,1.0
heterogeneous,fast25,FedAvg,82,10,0.8729595329940869,0.011887546447318736,0.0001413137605371603,0.003759172256457002,0.8655915553714312,0.8803275106167426,54381600.0,54381600.0,1.0
heterogeneous,fast25,FedAvg,83,10,0.8755201834011833,0.027761662843593375,0.000770709923841353,0.008779008621942188,0.8583133265021766,0.89272704030019,55692000.0,55692000.0,1.0
heterogeneous,fast25,FedAvg,84,10,0.8790749475027209,0.02161396130910627,0.0004671633234715428,0.006834934699553045,0.8656784754915969,0.8924714195138448,57018000.0,57018000.0,1.0
heterogeneous,fast25,FedAvg,85,10,0.872954944551004,0.024228062879694163,0.0005869990309024142,0.007661586199361162,0.8579382356002561,0.8879716535017519,58359600.0,58359600.0,1.0
heterogeneous,fast25,FedAvg,86,10,0.8704692699509893,0.020074648358413827,0.00040299150671396696,0.006348161203954787,0.8580268739912379,0.8829116659107407,59716800.0,59716800.0,1.0
heterogeneous,fast25,FedAvg,87,10,0.8803933599891589,0.01132537551252692,0.0001282641304997444,0.003581398197628189,0.8733738195218077,0.8874129004565101,61089600.0,61089600.0,1.0
heterogeneous,fast25,FedAvg,88,10,0.8823228598807316,0.028717416618691944,0.0008246900172515242,0.00908124450310377,0.8645236206546482,0.900122099106815,62478000.0,62478000.0,1.0
heterogeneous,fast25,FedAvg,89,10,0.8718822588905393,0.02931726466317997,0.0008595020073309409,0.009270933110161786,0.8537112299946221,0.8900532877864564,63882000.0,63882000.0,1.0
heterogeneous,fast25,FedAvg,90,10,0.8716494507161917,0.017049708178214586,0.00029069254896227733,0.00539159112843581,0.8610819321044575,0.8822169693279259,65301600.0,65301600.0,1.0
heterogeneous,fast25,FedAvg,91,10,0.8819182675572458,0.023750405830543556,0.0005640817771155174,0.007510537777786071,0.8671976135127851,0.8966389216017064,66736800.0,66736800.0,1.0
heterogeneous,fast25,FedAvg,92,10,0.8836151217359965,0.024923259973205505,0.0006211688876919877,0.007881426823183652,0.8681675251625566,0.8990627183094365,68187600.0,68187600.0,1.0
heterogeneous,fast25,FedAvg,93,10,0.8794089554108278,0.02157886115763086,0.0004656472488603099,0.006823835057065124,0.8660342386989801,0.8927836721226754,69654000.0,69654000.0,1.0
heterogeneous,fast25,FedAvg,94,10,0.8805063870112484,0.016844966414958147,0.0002837528935210679,0.005326846098030878,0.8700657686591079,0.8909470053633889,71136000.0,71136000.0,1.0
