block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
homogeneous,,FedAvg,2,32,0.37202737333972313,514800.0,8751600.0,0.0
homogeneous,,FedAvg,2,33,0.37316574917880235,530400.0,9282000.0,0.0
homogeneous,,FedAvg,2,34,0.37253809635554685,546000.0,9828000.0,0.0
homogeneous,,FedAvg,2,35,0.37088828954340386,561600.0,10389600.0,0.0
homogeneous,,FedAvg,2,36,0.3775991695927541,577200.0,10966800.0,0.0
homogeneous,,FedAvg,2,37,0.3755055249578502,592800.0,11559600.0,0.0
homogeneous,,FedAvg,2,38,0.3733986841079591,608400.0,12168000.0,0.0
homogeneous,,FedAvg,2,39,0.37303272452560166,624000.0,12792000.0,0.0
homogeneous,,FedAvg,2,40,0.37183365092256765,639600.0,13431600.0,0.0
homogeneous,,FedAvg,2,41,0.3718364909739188,655200.0,14086800.0,0.0
homogeneous,,FedAvg,2,42,0.37087084567062795,670800.0,14757600.0,0.0
homogeneous,,FedAvg,2,43,0.37034415163439444,686400.0,15444000.0,0.0
homogeneous,,FedAvg,2,44,0.36988342280149694,702000.0,16146000.0,0.0
homogeneous,,FedAvg,2,45,0.36945935944080155,717600.0,16863600.0,0.0
homogeneous,,FedAvg,2,46,0.3694239385649493,733200.0,17596800.0,0.0
homogeneous,,FedAvg,2,47,0.36922509161901096,748800.0,18345600.0,0.0
homogeneous,,FedAvg,2,48,0.3700123771209584,764400.0,19110000.0,0.0
homogeneous,,FedAvg,2,49,0.3724168742934895,780000.0,19890000.0,0.0
homogeneous,,ASILO,1,0,0.28242028374670597,0.0,0.0,1.0
homogeneous,,ASILO,1,1,0.3258064263738092,8996.0,8996.0,0.8331635378167493
homogeneous,,ASILO,1,2,0.32736330138794284,12597.0,21593.0,0.6701212786257126
homogeneous,,ASILO,1,3,0.32407041055800384,17994.0,39587.0,0.5427413168953218
homogeneous,,ASILO,1,4,0.3256863314526237,25183.0,64770.0,0.44207810605938985
homogeneous,,ASILO,1,5,0.3207012282318147,26975.0,91745.0,0.355417491503527
