block,label,method,round,n,f1_mean,f1_std,f1_var,ci_low,ci_high,bytes_cum_mean
heterogeneous,fast25,FedAvg,41,10,0.3791164858417882,0.03179628234184851,0.0010110035707625474,0.3594089458698856,0.3988240258136908,14086800.0
heterogeneous,fast25,FedAvg,42,10,0.3850778753321291,0.030924867343857174,0.0009563474202351638,0.3659104439716797,0.4042453066925785,14757600.0
heterogeneous,fast25,FedAvg,43,10,0.388017751291692,0.035681681800447965,0.0012731824161084195,0.36590201578567255,0.4101334867977115,15444000.0
heterogeneous,fast25,FedAvg,44,10,0.3793735420451287,0.033709524564109854,0.0011363320463383256,0.35848016225818824,0.40026692183206913,16146000.0
heterogeneous,fast25,FedAvg,45,10,0.3824356654656063,0.035380776593914115,0.001251799352388461,0.3605064329388271,0.4043648979923855,16863600.0
heterogeneous,fast25,FedAvg,46,10,0.3821872682952977,0.033418493114531996,0.0011167956820460224,0.3614742716696329,0.4029002649209625,17596800.0
heterogeneous,fast25,FedAvg,47,10,0.3832367540918254,0.03301912363926994,0.001090262525905395,0.3627712892314364,0.40370221895221436,18345600.0
heterogeneous,fast25,FedAvg,48,10,0.38154937362180463,0.03344313435383505,0.0011184432354086622,0.36082110419778873,0.40227764304582053,19110000.0
heterogeneous,fast25,FedAvg,49,10,0.3797848424398841,0.034565402009766086,0.0011947670160967414,0.3583609843162005,0.40120870056356767,19890000.0
heterogeneous,fast50,ASILO,0,10,0.31500895210023383,0.012966130315081453,0.00016812053534767427,0.30697246127032785,0.3230454429301398,0.0
heterogeneous,fast50,ASILO,1,10,0.3453544762947082,0.02399164744259328,0.0005755991470096926,0.3304842991499919,0.36022465343942456,5936.6
heterogeneous,fast50,ASILO,2,10,0.3400114975831466,0.02388908092346047,0.000570688187367643,0.3252048918256087,0.3548181033406845,16729.8
heterogeneous,fast50,ASILO,3,10,0.3566865393559756,0.031505761096186954,0.0009926129822500074,0.3371590663176851,0.3762140123942661,33634.9
heterogeneous,fast50,ASILO,4,10,0.3600293228776805,0.027835469485163387,0.000774813361459462,0.3427767201482873,0.37728192560707374,56289.3
heterogeneous,fast50,ASILO,5,10,0.36704758120988956,0.02647987981129462,0.0007011840348206084,0.35063518166513424,0.3834599807546449,83435.9
heterogeneous,fast50,ASILO,6,10,0.37196821425938176,0.024153102082944352,0.0005833723402291308,0.35699796649181215,0.38693846202695137,116155.0
heterogeneous,fast50,ASILO,7,10,0.3746920648691578,0.023990011243553367,0.0005755206394658169,0.3598229018511131,0.3895612278872025,154082.3
heterogeneous,fast50,ASILO,8,10,0.37850819843007233,0.03269035620040576,0.0010686593885094072,0.3582465057394363,0.3987698911207084,196502.2
heterogeneous,fast50,ASILO,9,10,0.37975293123956094,0.023994084108688335,0.0005757160722148101,0.36488124383355214,0.39462461864556975,243952.3
heterogeneous,fast50,ASILO,10,10,0.37998146608564365,0.02874013700315494,0.0008259954749601159,0.3621681446193736,0.3977947875519137,296072.4
heterogeneous,fast50,ASILO,11,10,0.380287854418061,0.028407588503241123,0.0008069910845694772,0.36268064864746213,0.3978950601886599,351964.2
heterogeneous,fast50,ASILO,12,10,0.38349741098579787,0.02912895615849364,0.0008484960868834445,0.36544309691028826,0.4015517250613075,413248.2
heterogeneous,fast50,ASILO,13,10,0.3815638470828327,0.03161621230871828,0.000999584880749949,0.36196791567376463,0.40115977849190076,477768.1
heterogeneous,fast50,ASILO,14,10,0.3766601379406208,0.026172123066011608,0.0006849800257824569,0.3604384880028189,0.3928817878784227,546063.5
heterogeneous,fast50,ASILO,15,10,0.38335388118925373,0.03321143390710603,0.0011029993421660719,0.36276922118996013,0.40393854118854733,618312.4
heterogeneous,fast50,ASILO,16,10,0.3825251511097155,0.03188029778811157,0.0010163533870586716,0.3627655378247228,0.4022847643947082,694155.4
heterogeneous,fast50,ASILO,17,10,0.37799770252598686,0.03292464439927669,0.001084032208818822,0.357590796505234,0.3984046085467397,772876.1
heterogeneous,fast50,ASILO,18,10,0.38287475207380534,0.03081874666616132,0.0009497951460730296,0.3637730949908344,0.4019764091567763,854833.5
heterogeneous,fast50,ASILO,19,10,0.3787115637237675,0.03234988351122626,0.0010465149631899086,0.3586608981921939,0.39876222925534116,940027.1
heterogeneous,fast50,ASILO,20,10,0.38050250825780624,0.03256878847555859,0.0010607259827656779,0.3603161640236646,0.40068885249194786,1028997.8
heterogeneous,fast50,ASILO,21,10,0.37971890057605806,0.032986972454360344,0.001088140351704728,0.3592733632265314,0.4001644379255847,1121384.1
heterogeneous,fast50,ASILO,22,10,0.3851887959237317,0.029071899342417645,0.0008451753313756634,0.3671698460292102,0.40320774581825314,1217366.7
heterogeneous,fast50,ASILO,23,10,0.3806746942511066,0.03320981393849757,0.0011028917418296274,0.360091038318759,0.40125835018345424,1316044.8
heterogeneous,fast50,ASILO,24,10,0.3838137709629376,0.03122310709111432,0.0009748824164231934,0.36446148869202355,0.4031660532338517,1417779.1
heterogeneous,fast50,ASILO,25,10,0.382126896587236,0.03198533303657427,0.0010230615294605694,0.3623021817807735,0.40195161139369845,1522929.3
heterogeneous,fast50,ASILO,26,10,0.38421124558333397,0.02819164124990116,0.0007947686363631286,0.3667378853070374,0.40168460585963056,1631137.5
heterogeneous,fast50,ASILO,27,10,0.38521216693324944,0.028413396340722964,0.0008073210916150091,0.3676013614276849,0.402822972438814,1743303.0
heterogeneous,fast50,ASILO,28,10,0.3814035322333022,0.02996034612696622,0.0008976223400476199,0.36283391731665154,0.39997314714995286,1857806.1
heterogeneous,fast50,ASILO,29,10,0.38125408553954115,0.030179576471425707,0.0009108068359946321,0.3625485902476303,0.399959580831452,1975368.6
heterogeneous,fast50,ASILO,30,10,0.38135596033551716,0.03163355941763611,0.0010006820814291142,0.3617492770769492,0.4009626435940851,2095812.2
heterogeneous,fast50,ASILO,31,10,0.37829934301031015,0.03591692637938034,0.0012900256005418274,0.3560378014036705,0.40056088461694983,2218595.4
heterogeneous,fast50,ASILO,32,10,0.3791140622731013,0.03446909556370976,0.0011881185489801558,0.35774989550310493,0.40047822904309766,2344258.1
heterogeneous,fast50,ASILO,33,10,0.3778921580708451,0.036009418549783845,0.0012966782242935168,0.35557328922306075,0.4002110269186294,2472261.3
heterogeneous,fast50,ASILO,34,10,0.37807375487976835,0.034847931521290475,0.0012143783313125502,0.3564747831506089,0.39967272660892783,2602602.7
heterogeneous,fast50,ASILO,35,10,0.37967229486276566,0.031063811453361744,0.0009649603820100083,0.36041874505103055,0.39892584467450076,2735465.0
heterogeneous,fast50,ASILO,36,10,0.3823271707384155,0.03150887112806573,0.0009928089597650543,0.3627977700823958,0.4018565713944352,2870486.2
heterogeneous,fast50,ASILO,37,10,0.3770522946853262,0.02427285506119232,0.0005891714928216497,0.3620078232528576,0.3920967661177948,3007847.5
heterogeneous,fast50,ASILO,38,10,0.3744401821192279,0.023017652096559534,0.0005298123080382515,0.3601736935443902,0.3887066706940656,3147549.6
heterogeneous,fast50,ASILO,39,10,0.376127732652877,0.02349300035445952,0.0005519210656546352,0.3615666201753949,0.3906888451303591,3289231.4
heterogeneous,fast50,ASILO,40,10,0.37233508521890213,0.020714328533039648,0.00042908340657470047,0.35949621137927984,0.3851739590585244,3433433.5
heterogeneous,fast50,ASILO,41,10,0.3720704351087034,0.025312843338241728,0.0006407400378663687,0.3563813722639461,0.3877594979534607,3580334.6
heterogeneous,fast50,ASILO,42,10,0.3729905361000208,0.027380301917784313,0.0007496809331090233,0.35602004915169894,0.3899610230483427,3729217.4
heterogeneous,fast50,ASILO,43,10,0.3740962545932657,0.027399220238773385,0.000750717269692809,0.3571140419481128,0.39107846723841855,3880439.9
heterogeneous,fast50,ASILO,44,10,0.37449647989480334,0.027942839740703426,0.0007808022927746348,0.3571773283915598,0.39181563139804687,4034003.5
heterogeneous,fast50,ASILO,45,10,0.3721842110473693,0.029097039843516644,0.000846637727655195,0.35414967890882965,0.390218743185909,4189369.3
heterogeneous,fast50,ASILO,46,10,0.3769812966668385,0.03189792231601523,0.0010174774480785425,0.3572107595862771,0.39675183374739986,4347258.1
heterogeneous,fast50,ASILO,47,10,0.37825746251415787,0.031630267601153464,0.0010004738285205785,0.35865281954458395,0.3978621054837318,4507129.3
heterogeneous,fast50,ASILO,48,10,0.37713724097735685,0.03187747334463853,0.00101617330683814,0.3573793783005656,0.3968951036541481,4668621.4
heterogeneous,fast50,ASILO,49,10,0.3763387864951621,0.030342016259805066,0.000920637950710275,0.35753260997932407,0.39514496301100016,4831195.4
heterogeneous,fast50,DFedSAM,0,10,0.29344150647656175,0.027973232324827006,0.0007825017266987465,0.27610351745451567,0.31077949549860784,15600.0
heterogeneous,fast50,DFedSAM,1,10,0.31587283525933163,0.0278321836771368,0.0007746304482378802,0.29862226909485273,0.33312340142381053,46800.0
heterogeneous,fast50,DFedSAM,2,10,0.3112949206285346,0.02441476946132672,0.0005960809678497318,0.29616248973957454,0.32642735151749463,93600.0
heterogeneous,fast50,DFedSAM,3,10,0.33381569992898985,0.024390797778561544,0.0005949110162746827,0.31869812684293924,0.34893327301504046,156000.0
heterogeneous,fast50,DFedSAM,4,10,0.33515043241074943,0.027540367828128867,0.0007584718601086355,0.3180807355833499,0.35222012923814894,234000.0
heterogeneous,fast50,DFedSAM,5,10,0.3349561130858059,0.01661451328705939,0.00027604205176587305,0.3246583310621671,0.3452538951094447,327600.0
heterogeneous,fast50,DFedSAM,6,10,0.3497213708877067,0.02958863542435797,0.0008754873462755714,0.3313821446514332,0.36806059712398026,436800.0
heterogeneous,fast50,DFedSAM,7,10,0.35032614962867364,0.03190841208980278,0.0010181467620926723,0.3305491109189598,0.3701031883383875,561600.0
heterogeneous,fast50,DFedSAM,8,10,0.3585705294559104,0.02341877218865347,0.0005484388908240491,0.3440554240722431,0.3730856348395777,702000.0
heterogeneous,fast50,DFedSAM,9,10,0.3593398751331773,0.020981213838911706,0.0004402113341541401,0.34633558406720005,0.3723441661991545,858000.0
heterogeneous,fast50,DFedSAM,10,10,0.3555062514650436,0.010602387093169732,0.00011241061207341211,0.3489348238626027,0.3620776790674845,1029600.0
heterogeneous,fast50,DFedSAM,11,10,0.3577057180037372,0.026748058148904002,0.0007154586147371497,0.34112709980325306,0.3742843362042213,1216800.0
heterogeneous,fast50,DFedSAM,12,10,0.3620793074326515,0.02734601619841125,0.0007478046019237705,0.34513007099335913,0.37902854387194385,1419600.0
heterogeneous,fast50,DFedSAM,13,10,0.36554749533667213,0.02237493330611026,0.0005006376404528821,0.35167936799530486,0.3794156226780394,1638000.0
heterogeneous,fast50,DFedSAM,14,10,0.3693322346254458,0.022736363943919202,0.0005169422453903492,0.3552400902538763,0.38342437899701526,1872000.0
heterogeneous,fast50,DFedSAM,15,10,0.3620279359665493,0.026725636639487745,0.0007142596537859298,0.3454632147615787,0.3785926571715199,2121600.0
heterogeneous,fast50,DFedSAM,16,10,0.36213137654334054,0.02326371212101592,0.0005412003016495029,0.34771237838529667,0.3765503747013844,2386800.0
heterogeneous,fast50,DFedSAM,17,10,0.36745836804117876,0.020819746735911193,0.0004334618541474848,0.354554155322485,0.3803625807598725,2667600.0
heterogeneous,fast50,DFedSAM,18,10,0.36928962841174884,0.021889556002898335,0.00047915266200402256,0.35572234103971073,0.38285691578378694,2964000.0
heterogeneous,fast50,DFedSAM,19,10,0.3611450146975859,0.020951772909776123,0.00043897678806282864,0.34815897130853873,0.3741310580866331,3276000.0
heterogeneous,fast50,DFedSAM,20,10,0.362663719528594,0.02656997400791096,0.000705963518781064,0.3461954790222456,0.3791319600349424,3603600.0
heterogeneous,fast50,DFedSAM,21,10,0.36763568621935816,0.01907049899923468,0.0003636839320798109,0.3558156684804637,0.3794557039582526,3946800.0
heterogeneous,fast50,DFedSAM,22,10,0.36386106865944445,0.022280540002536937,0.0004964224628046487,0.3500514468937684,0.3776706904251205,4305600.0
heterogeneous,fast50,DFedSAM,23,10,0.3641095024808907,0.0179316004299201,0.0003215422939783107,0.35299538138857267,0.3752236235732087,4680000.0
heterogeneous,fast50,DFedSAM,24,10,0.36329111044587525,0.01946423733193163,0.00037885653491376097,0.3512270511600266,0.3753551697317239,5070000.0
heterogeneous,fast50,DFedSAM,25,10,0.36554574804438417,0.014970567375222977,0.00022411788753609057,0.35626689425332436,0.37482460183544397,5475600.0
heterogeneous,fast50,DFedSAM,26,10,0.35995111219883835,0.017994097199730934,0.00032378753403336464,0.34879825520727525,0.37110396919040145,5896800.0
heterogeneous,fast50,DFedSAM,27,10,0.36550763994584,0.019790204669228994,0.0003916522008499731,0.3532415440111701,0.37777373588050994,6333600.0
heterogeneous,fast50,DFedSAM,28,10,0.3594869832572956,0.017430499393586457,0.00030382230910981785,0.3486834478050639,0.37029051870952734,6786000.0
heterogeneous,fast50,DFedSAM,29,10,0.35789310972481503,0.017143799615926457,0.0002939098652710401,0.34726727263578894,0.3685189468138411,7254000.0
heterogeneous,fast50,DFedSAM,30,10,0.3650636751270627,0.025009174915240975,0.0006254588299411184,0.3495628279208556,0.3805645223332699,7737600.0
heterogeneous,fast50,DFedSAM,31,10,0.36587917104136636,0.03107994168304612,0.0009659627750215477,0.34661562360969433,0.3851427184730384,8236800.0
heterogeneous,fast50,DFedSAM,32,10,0.3613646149598958,0.02716053535124233,0.0007376946805660843,0.34453034074072414,0.37819888917906747,8751600.0
heterogeneous,fast50,DFedSAM,33,10,0.36212124107329696,0.02791702700036891,0.0007793603965393268,0.34481808847226647,0.37942439367432745,9282000.0
heterogeneous,fast50,DFedSAM,34,10,0.3596063135681446,0.03166825749177687,0.0010028785325654817,0.33997812422041424,0.37923450291587496,9828000.0
heterogeneous,fast50,DFedSAM,35,10,0.364729437762713,0.0312923907577647,0.0009792137193366376,0.3453342130303114,0.38412466249511457,10389600.0
heterogeneous,fast50,DFedSAM,36,10,0.36209863985283053,0.02548301784674621,0.0006493841985775859,0.34630410175494475,0.3778931779507163,10966800.0
heterogeneous,fast50,DFedSAM,37,10,0.3625185563949338,0.02480291428983213,0.0006151845572687589,0.3471455508488356,0.377891561941032,11559600.0
heterogeneous,fast50,DFedSAM,38,10,0.3668250620315931,0.023764324787143205,0.000564743132588829,0.35209578092845284,0.38155434313473335,12168000.0
heterogeneous,fast50,DFedSAM,39,10,0.3635639398301559,0.024062228801974523,0.0005789908549185723,0.3486500159056644,0.37847786375464737,12792000.0
heterogeneous,fast50,DFedSAM,40,10,0.3634032344357396,0.02797560312724908,0.0007826343703333486,0.34606377597512844,0.3807426928963507,13431600.0
heterogeneous,fast50,DFedSAM,41,10,0.36526543941846057,0.021832214961464487,0.0004766456101235938,0.3517336923921125,0.37879718644480864,14086800.0
heterogeneous,fast50,DFedSAM,42,10,0.3630433638720897,0.02238173399154122,0.0005009420164681117,0.3491710214222224,0.376915706321957,14757600.0
heterogeneous,fast50,DFedSAM,43,10,0.361734316806636,0.02589189947463583,0.0006703904584046471,0.3456863512501946,0.37778228236307737,15444000.0
heterogeneous,fast50,DFedSAM,44,10,0.36547847210467904,0.028212868208393242,0.0007959659325441661,0.3479919552232024,0.38296498898615566,16146000.0
heterogeneous,fast50,DFedSAM,45,10,0.36645669015814747,0.022403884852926666,0.0005019340565031969,0.3525706184621541,0.38034276185414084,16863600.0
heterogeneous,fast50,DFedSAM,46,10,0.3670233997771105,0.022936332947450074,0.0005260753690762837,0.3528073133330731,0.38123948622114795,17596800.0
heterogeneous,fast50,DFedSAM,47,10,0.36449979334066496,0.021329663483479762,0.00045495454431849,0.35127953094745235,0.37772005573387757,18345600.0
heterogeneous,fast50,DFedSAM,48,10,0.3701938532335615,0.023066179873775405,0.0005320486539693615,0.35589728683078947,0.38449041963633357,19110000.0
heterogeneous,fast50,DFedSAM,49,10,0.3694033907228416,0.022246212302673055,0.0004948939618156019,0.35561504548597284,0.3831917359597104,19890000.0
heterogeneous,fast50,DeceFL,0,10,0.2935356367377625,0.027597746977468675,0.0007616356382323814,0.2764303759451481,0.31064089753037694,62400.0
heterogeneous,fast50,DeceFL,1,10,0.3131171939781086,0.024369340768356507,0.0005938647694842825,0.298012920084767,0.32822146787145023,187200.0
heterogeneous,fast50,DeceFL,2,10,0.3190808032519242,0.023833128220484025,0.0005680180007740321,0.30430887733898543,0.333852729164863,374400.0
heterogeneous,fast50,DeceFL,3,10,0.32764188209242484,0.02753681248259606,0.0007582760417016583,0.31057438889101685,0.34470937529383283,624000.0
heterogeneous,fast50,DeceFL,4,10,0.3383698933724819,0.039644960438509326,0.0015717228881709695,0.3137976923168223,0.3629420944281415,936000.0
heterogeneous,fast50,DeceFL,5,10,0.34109348764586345,0.032205195928795345,0.0010371746448120964,0.32113250040697633,0.36105447488475056,1310400.0
heterogeneous,fast50,DeceFL,6,10,0.34589243748674925,0.03146957864178839,0.000990334379891704,0.3263873905660367,0.3653974844074618,1747200.0
heterogeneous,fast50,DeceFL,7,10,0.3464031565342037,0.03482654287517459,0.001212888088636374,0.3248174416252518,0.3679888714431557,2246400.0
heterogeneous,fast50,DeceFL,8,10,0.35405946098857977,0.03572150136505966,0.001276025659773959,0.3319190450607169,0.37619987691644263,2808000.0
heterogeneous,fast50,DeceFL,9,10,0.3471968421305144,0.03902012492433038,0.0015225701491103489,0.32301191813885727,0.3713817661221715,3432000.0
heterogeneous,fast50,DeceFL,10,10,0.3485194758601547,0.03594284606155596,0.001291888183004709,0.32624186906806213,0.37079708265224726,4118400.0
heterogeneous,fast50,DeceFL,11,10,0.3548767571791418,0.036249428297620796,0.0013140210519043513,0.33240912874845124,0.37734438560983236,4867200.0
heterogeneous,fast50,DeceFL,12,10,0.35329591744013006,0.03720762469770242,0.001384407335645075,0.3302343927277132,0.3763574421525469,5678400.0
heterogeneous,fast50,DeceFL,13,10,0.35363300191466684,0.03565715282508566,0.001271432547591514,0.33153246962508715,0.37573353420424654,6552000.0
heterogeneous,fast50,DeceFL,14,10,0.3556945874742514,0.034351936720244704,0.0011800555564316965,0.3344030365077577,0.37698613844074513,7488000.0
heterogeneous,fast50,DeceFL,15,10,0.34689649273784734,0.03456058669213149,0.001194434152504336,0.3254756191789547,0.36831736629674,8486400.0
heterogeneous,fast50,DeceFL,16,10,0.3552947342517749,0.03539065609936165,0.001252498539143284,0.3333593783440791,0.3772300901594707,9547200.0
heterogeneous,fast50,DeceFL,17,10,0.35969848193687626,0.03548811340317747,0.0012594061929167846,0.3377027213664638,0.38169424250728873,10670400.0
heterogeneous,fast50,DeceFL,18,10,0.3564382917599712,0.04066847369847575,0.0016539247529636142,0.3312317106134035,0.3816448729065389,11856000.0
heterogeneous,fast50,DeceFL,19,10,0.36075633129293766,0.044720197137040694,0.001999896031975783,0.3330384659414389,0.38847419664443644,13104000.0
heterogeneous,fast50,DeceFL,20,10,0.3588709141927405,0.02895816251433794,0.000838575176206807,0.3409224591146117,0.37681936927086923,14414400.0
heterogeneous,fast50,DeceFL,21,10,0.35412954688502335,0.022684113521474834,0.0005145690062551574,0.3400697876608054,0.3681893061092413,15787200.0
heterogeneous,fast50,DeceFL,22,10,0.35784513554924596,0.02323411788400814,0.0005398242338479868,0.3434444800893357,0.3722457910091562,17222400.0
heterogeneous,fast50,DeceFL,23,10,0.3557621671981352,0.017837242710513446,0.0003181672275137651,0.34470652962621345,0.36681780477005693,18720000.0
heterogeneous,fast50,DeceFL,24,10,0.35629427030522426,0.026381514781054452,0.0006959843221429945,0.3399428380378523,0.3726457025725962,20280000.0
heterogeneous,fast50,DeceFL,25,10,0.3533522062620148,0.02327454577935077,0.0005417044812350947,0.3389264933329678,0.3677779191910618,21902400.0
heterogeneous,fast50,DeceFL,26,10,0.36007188917807775,0.024006233961825166,0.000576299269029888,0.34519267121507574,0.37495110714107976,23587200.0
heterogeneous,fast50,DeceFL,27,10,0.3603917033131817,0.020787925223426516,0.00043213783509477233,0.3475072137722644,0.373276192854099,25334400.0
heterogeneous,fast50,DeceFL,28,10,0.35736761026738295,0.02543591958443826,0.0006469860051060098,0.3416022639749121,0.3731329565598538,27144000.0
heterogeneous,fast50,DeceFL,29,10,0.35658591921214544,0.02684509718623432,0.0007206592429383658,0.3399471555931982,0.37322468283109267,29016000.0
heterogeneous,fast50,DeceFL,30,10,0.3579399810891933,0.026196461330278163,0.0006862545862287592,0.3417032461389134,0.37417671603947317,30950400.0
heterogeneous,fast50,DeceFL,31,10,0.3557665952251673,0.02207914044604031,0.0004874884428359731,0.34208180219787354,0.36945138825246104,32947200.0
heterogeneous,fast50,DeceFL,32,10,0.3581133908802881,0.024429753398792137,0.000596812851125796,0.3429716728506692,0.373255108909907,35006400.0
heterogeneous,fast50,DeceFL,33,10,0.3574813571519886,0.02092242157785733,0.00043774772468159007,0.3445135059069411,0.3704492083970361,37128000.0
heterogeneous,fast50,DeceFL,34,10,0.3542306378862872,0.028421669790666973,0.0008077913136897117,0.3366147044433203,0.37184657132925414,39312000.0
heterogeneous,fast50,DeceFL,35,10,0.3553678496923419,0.024624374086039486,0.000606359799129213,0.3401055045110312,0.3706301948736526,41558400.0
heterogeneous,fast50,DeceFL,36,10,0.3570387430020087,0.02793110298534891,0.0007801465139781668,0.3397268660151002,0.3743506199889172,43867200.0
heterogeneous,fast50,DeceFL,37,10,0.36025105854007833,0.02016390288774053,0.00040658297966623096,0.3477533420499118,0.37274877503024484,46238400.0
heterogeneous,fast50,DeceFL,38,10,0.36074528527219984,0.017743685924865145,0.0003148383902002575,0.3497476347967878,0.3717429357476119,48672000.0
heterogeneous,fast50,DeceFL,39,10,0.3610134241852259,0.021405785962247317,0.0004582076726615443,0.3477459805908608,0.374280867779591,51168000.0
heterogeneous,fast50,DeceFL,40,10,0.3645939210937659,0.018677598372873822,0.00034885268097837886,0.35301742568605926,0.3761704165014726,53726400.0
heterogeneous,fast50,DeceFL,41,10,0.36295790480933876,0.02072411615394551,0.00042948899036222523,0.35011296453942886,0.37580284507924866,56347200.0
heterogeneous,fast50,DeceFL,42,10,0.3627590002936151,0.023239434708409664,0.0005400713255664357,0.34835504943179935,0.3771629511554308,59030400.0
heterogeneous,fast50,DeceFL,43,10,0.3650910018129585,0.026684515335391817,0.0007120633586847611,0.3485517678563226,0.38163023576959443,61776000.0
heterogeneous,fast50,DeceFL,44,10,0.3638386794519925,0.02658979377620158,0.0007070171330609283,0.34735815452598706,0.38031920437799793,64584000.0
heterogeneous,fast50,DeceFL,45,10,0.35900514010266926,0.026743591670267255,0.0007152196954259882,0.3424292902543252,0.3755809899510133,67454400.0
heterogeneous,fast50,DeceFL,46,10,0.36138741101025673,0.029034001051995564,0.0008429732170872796,0.3433919507194987,0.3793828713010148,70387200.0
heterogeneous,fast50,DeceFL,47,10,0.3606736997997532,0.026719275111559804,0.0007139196624872192,0.3441129215106422,0.37723447808886423,73382400.0
heterogeneous,fast50,DeceFL,48,10,0.3625944616112079,0.021660209735794335,0.0004691646857985997,0.34916932452824334,0.37601959869417245,76440000.0
heterogeneous,fast50,DeceFL,49,10,0.36404169206899606,0.02532605294034738,0.0006414089575372782,0.34834444182802965,0.37973894230996247,79560000.0
heterogeneous,fast50,FedAvg,0,10,0.27796049117755484,0.031709120510420255,0.0010054683235443545,0.2583069746684718,0.29761400768663787,15600.0
heterogeneous,fast50,FedAvg,1,10,0.30096337385565475,0.01884184221774964,0.0003550150181585726,0.28928507905821976,0.31264166865308973,46800.0
heterogeneous,fast50,FedAvg,2,10,0.3030491814121815,0.01257673502616472,0.0001581742639183585,0.29525404028280633,0.3108443225415567,93600.0
heterogeneous,fast50,FedAvg,3,10,0.30838835497625045,0.013539125381731455,0.0001833079161022449,0.2999967181246083,0.31677999182789257,156000.0
heterogeneous,fast50,FedAvg,4,10,0.3253590967215604,0.019224418135963633,0.00036957825266636745,0.313443678913346,0.33727451452977475,234000.0
heterogeneous,fast50,FedAvg,5,10,0.32162727263245366,0.015508852414307595,0.00024052450320877452,0.31201478631762947,0.33123975894727786,327600.0
heterogeneous,fast50,FedAvg,6,10,0.3309582721164556,0.01881240148461133,0.00035390644961820657,0.3192982248744703,0.34261831935844095,436800.0
heterogeneous,fast50,FedAvg,7,10,0.33861246268603423,0.018450890800635486,0.0003404353713369752,0.32717648208737926,0.3500484432846892,561600.0
heterogeneous,fast50,FedAvg,8,10,0.3444501167734723,0.01790739159514699,0.000320674673741941,0.3333510004724011,0.3555492330745435,702000.0
heterogeneous,fast50,FedAvg,9,10,0.34740693218757107,0.021712465308360313,0.00047143114976675013,0.33394940676517654,0.3608644576099656,858000.0
heterogeneous,fast50,FedAvg,10,10,0.35006306116964375,0.02766826591045535,0.0007655329384916656,0.33291409228953445,0.36721203004975306,1029600.0
heterogeneous,fast50,FedAvg,11,10,0.3490576469827932,0.022370265198253237,0.0005004287650401799,0.3351924129646514,0.36292288100093495,1216800.0
heterogeneous,fast50,FedAvg,12,10,0.35620290003127125,0.020794509207244453,0.00043241161317017436,0.3433143296949052,0.3690914703676373,1419600.0
heterogeneous,fast50,FedAvg,13,10,0.34982525012278964,0.016909254841064432,0.00028592289928006093,0.3393447853913272,0.3603057148542521,1638000.0
heterogeneous,fast50,FedAvg,14,10,0.35112076416352844,0.018166992772721345,0.0003300396264041096,0.33986074538559546,0.3623807829414614,1872000.0
heterogeneous,fast50,FedAvg,15,10,0.34705270578981523,0.025589036588665307,0.0006547987935360518,0.3311924565949,0.3629129549847305,2121600.0
heterogeneous,fast50,FedAvg,16,10,0.355543897916929,0.021594133138247953,0.00046630658599237836,0.34215971553342744,0.3689280803004305,2386800.0
heterogeneous,fast50,FedAvg,17,10,0.3540736925977451,0.024821109814041342,0.0006160874924006994,0.33868940934890146,0.3694579758465888,2667600.0
heterogeneous,fast50,FedAvg,18,10,0.35069668057894504,0.026349732398152484,0.0006943083974542466,0.3343649472365829,0.3670284139213072,2964000.0
heterogeneous,fast50,FedAvg,19,10,0.35538678628836967,0.021660692855211067,0.0004691856149677918,0.34196134976488834,0.368812222811851,3276000.0
heterogeneous,fast50,FedAvg,20,10,0.3561807127284533,0.02061200820818656,0.0004248548823743501,0.343405257683214,0.3689561677736926,3603600.0
heterogeneous,fast50,FedAvg,21,10,0.35182946035809515,0.02227733668988228,0.0004962797299943752,0.3380218240261722,0.3656370966900181,3946800.0
heterogeneous,fast50,FedAvg,22,10,0.35155716099590006,0.016252624609624074,0.00026414780670135806,0.34148367989836514,0.361630642093435,4305600.0
heterogeneous,fast50,FedAvg,23,10,0.3557882368016779,0.019607904115788607,0.0003844699038139598,0.34363513192065387,0.367941341682702,4680000.0
heterogeneous,fast50,FedAvg,24,10,0.34861971589050633,0.018660404873155376,0.0003482107100300809,0.3370538771243314,0.3601855546566813,5070000.0
heterogeneous,fast50,FedAvg,25,10,0.3481379125648859,0.031773710912526995,0.0010095687051528371,0.3284443625098168,0.36783146261995503,5475600.0
heterogeneous,fast50,FedAvg,26,10,0.34947536018410463,0.031395339642224435,0.000985667351250629,0.33001632707203965,0.3689343932961696,5896800.0
heterogeneous,fast50,FedAvg,27,10,0.35722555139777584,0.0300495518061691,0.0009029755637516407,0.3386006462283305,0.37585045656722116,6333600.0
heterogeneous,fast50,FedAvg,28,10,0.35468461362600484,0.028288375096980664,0.0008002321656274758,0.3371512970901223,0.37221793016188737,6786000.0
heterogeneous,fast50,FedAvg,29,10,0.35567105101371,0.027428192030472198,0.0007523057180604586,0.338670881466023,0.372671220561397,7254000.0
heterogeneous,fast50,FedAvg,30,10,0.3555679073682183,0.027915294519634957,0.0007792636681179614,0.3382658285698717,0.3728699861665649,7737600.0
heterogeneous,fast50,FedAvg,31,10,0.3538374553348989,0.02552574248074451,0.000651563529193285,0.33801643623450933,0.3696584744352885,8236800.0
heterogeneous,fast50,FedAvg,32,10,0.35483523983928833,0.021832813982524537,0.00047667176639551895,0.3413031215358407,0.36836735814273597,8751600.0
