block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
homogeneous,,ASILO,9,42,0.8575559029515804,685014.0,16189235.0,0.6870487913991717
homogeneous,,ASILO,9,43,0.8360297930543338,690411.0,16879646.0,0.6821152162717937
homogeneous,,ASILO,9,44,0.8488887830131142,703007.0,17582653.0,0.6796011807302494
homogeneous,,ASILO,9,45,0.8624269472930709,710201.0,18292854.0,0.6778681440611606
homogeneous,,ASILO,9,46,0.8256536271358148,722794.0,19015648.0,0.6717062164819103
homogeneous,,ASILO,9,47,0.8482033221492356,731796.0,19747444.0,0.6701765429811203
homogeneous,,ASILO,9,48,0.8651805230607289,739003.0,20486447.0,0.6661246026837009
homogeneous,,ASILO,9,49,0.8200378749885658,751606.0,21238053.0,0.6614978276309346
homogeneous,,ASILO,10,0,0.26843953338901466,0.0,0.0,1.0
homogeneous,,ASILO,10,1,0.20203856567818745,17889.0,17889.0,0.9074529238778222
homogeneous,,ASILO,10,2,0.16212967121671415,23276.0,41165.0,0.836282286276506
homogeneous,,ASILO,10,3,0.14066945188172175,37616.0,78781.0,0.809975369382172
homogeneous,,ASILO,10,4,0.14066945188172175,42995.0,121776.0,0.7791417142553019
homogeneous,,ASILO,10,5,0.17815175997610602,59143.0,180919.0,0.7709886538257688
homogeneous,,ASILO,10,6,0.37788405236373923,69905.0,250824.0,0.79035215723994
homogeneous,,ASILO,10,7,0.4643734589602502,84274.0,335098.0,0.7808877625031084
homogeneous,,ASILO,10,8,0.5200780475371602,91461.0,426559.0,0.7709452649011117
homogeneous,,ASILO,10,9,0.5437445307767509,105830.0,532389.0,0.7581259566630487
homogeneous,,ASILO,10,10,0.5990573906390788,114802.0,647191.0,0.746576366362055
homogeneous,,ASILO,10,11,0.604270393845349,127375.0,774566.0,0.7338780558297828
homogeneous,,ASILO,10,12,0.6716415904439257,147149.0,921715.0,0.7252289715845385
homogeneous,,ASILO,10,13,0.6785281218366246,161530.0,1083245.0,0.7126088550106038
homogeneous,,ASILO,10,14,0.6725264322693612,179519.0,1262764.0,0.6975968794116533
homogeneous,,ASILO,10,15,0.710582202543361,192104.0,1454868.0,0.692171905257419
homogeneous,,ASILO,10,16,0.7526152129225557,210086.0,1664954.0,0.6848929576026531
homogeneous,,ASILO,10,17,0.7740055392258387,228058.0,1893012.0,0.6827291946842022
homogeneous,,ASILO,10,18,0.7679253505295804,238868.0,2131880.0,0.6699605231139508
homogeneous,,ASILO,10,19,0.7884408910255729,256851.0,2388731.0,0.6647383512588322
homogeneous,,ASILO,10,20,0.7900309048849825,269431.0,2658162.0,0.6556513464444945
homogeneous,,ASILO,10,21,0.8401806622062865,292818.0,2950980.0,0.6559623120895909
homogeneous,,ASILO,10,22,0.8044572479107238,305418.0,3256398.0,0.6420482824319007
homogeneous,,ASILO,10,23,0.8291184376599801,321611.0,3578009.0,0.6406661078545317
homogeneous,,ASILO,10,24,0.8459951529410733,339619.0,3917628.0,0.635614036223703
homogeneous,,ASILO,10,25,0.8248623669233975,348618.0,4266246.0,0.6264291906743188
homogeneous,,ASILO,10,26,0.8001597969703809,359423.0,4625669.0,0.6206837609606951
homogeneous,,ASILO,10,27,0.8383926527738448,381012.0,5006681.0,0.6234417924549993
homogeneous,,ASILO,10,28,0.7983108371394523,391786.0,5398467.0,0.6168237332098268
homogeneous,,ASILO,10,29,0.8160899002235754,404402.0,5802869.0,0.6177047974017936
homogeneous,,ASILO,10,30,0.8468331524602057,422397.0,6225266.0,0.6192592837863815
homogeneous,,ASILO,10,31,0.7978296361081246,433189.0,6658455.0,0.6098478194938112
homogeneous,,ASILO,10,32,0.7941744818824976,447580.0,7106035.0,0.6109695879553418
homogeneous,,ASILO,10,33,0.8350638301721321,465570.0,7571605.0,0.6408592922240773
homogeneous,,ASILO,10,34,0.8473548497023117,488956.0,8060561.0,0.6517781495911924
homogeneous,,ASILO,10,35,0.8671249410051183,501554.0,8562115.0,0.6481128044881187
